query,match,kingdom,phylum,class,order,family,genus,species
EUSF01003,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01374,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF00643,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01074,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01073,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF00990,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01126,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01057,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01027,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF00976,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF00988,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01028,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01152,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF00911,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01041,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF00929,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF00900,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01044,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01105,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01082,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01004,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF00833,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01052,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF00996,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF00616,Xylariales_sp|AF280625|SH204769.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,unidentified,unidentified,Xylariales_sp
EUSF01716,Dothideomycetes_sp|KC867774|SH206782.07FU|reps,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes_sp
EUSF00862,Dothideomycetes_sp|KC867774|SH206782.07FU|reps,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes_sp
EUSF00843,Dothideomycetes_sp|KC867774|SH206782.07FU|reps,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes_sp
EUSF00824,Dothideomycetes_sp|KC867774|SH206782.07FU|reps,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes_sp
EUSF01599,Dothideomycetes_sp|KC867774|SH206782.07FU|reps,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes_sp
EUSF01596,Dothideomycetes_sp|KC867774|SH206782.07FU|reps,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes_sp
EUSF01452,Dothideomycetes_sp|KC867774|SH206782.07FU|reps,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes_sp
EUSF01464,Dothideomycetes_sp|KC867774|SH206782.07FU|reps,Fungi,Ascomycota,Dothideomycetes,unidentified,unidentified,unidentified,Dothideomycetes_sp
EUSF01713,Ramularia_eucalypti|KJ504792|SH116476.07FU|refs,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Ramularia,Ramularia_eucalypti
EUSF00613,Ramularia_eucalypti|KJ504792|SH116476.07FU|refs,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Ramularia,Ramularia_eucalypti
EUSF01229,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF00887,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF00669,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF00628,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF00606,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF01547,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF01148,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF01144,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF00573,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF01220,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF01089,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF00730,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF01161,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF00856,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF01541,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF00638,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF01341,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF00528,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF01539,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF00677,Penicillium_sp|KM973207|SH407754.07FU|refs,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Penicillium,Penicillium_sp
EUSF01434,Kretzschmaria_deusta|AF201718|SH198840.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Kretzschmaria,Kretzschmaria_deusta
EUSF01223,Coniochaeta_ligniaria|HM123563|SH191389.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_ligniaria
EUSF01012,Coniochaeta_ligniaria|HM123563|SH191389.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_ligniaria
EUSF00966,Coniochaeta_ligniaria|HM123563|SH191389.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_ligniaria
EUSF01095,Coniochaeta_ligniaria|HM123563|SH191389.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_ligniaria
EUSF00660,Coniochaeta_ligniaria|HM123563|SH191389.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_ligniaria
EUSF00610,Coniochaeta_ligniaria|HM123563|SH191389.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_ligniaria
EUSF00626,Coniochaeta_ligniaria|HM123563|SH191389.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_ligniaria
EUSF00641,Coniochaeta_decumbens|HE610337|SH203402.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_decumbens
EUSF00659,Coniochaeta_decumbens|HE610337|SH203402.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_decumbens
EUSF01055,Coniochaeta_decumbens|HE610337|SH203402.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_decumbens
EUSF01380,Coniochaeta_decumbens|HE610337|SH203402.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_decumbens
EUSF00903,Coniochaeta_decumbens|HE610337|SH203402.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_decumbens
EUSF01533,Sporormiella_australis|KU728371|SH184192.07FU|reps,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella,Sporormiella_australis
EUSF01472,Sporormiella_australis|KU728371|SH184192.07FU|reps,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella,Sporormiella_australis
EUSF01420,Sporormiella_australis|KU728371|SH184192.07FU|reps,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella,Sporormiella_australis
EUSF00971,Sporormiella_australis|KU728371|SH184192.07FU|reps,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Sporormiaceae,Sporormiella,Sporormiella_australis
EUSF01338,Anthostomella_conorum|KX505960|SH192713.07FU|reps,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Anthostomella,Anthostomella_conorum
EUSF01339,Cladosporium_dominicanum|DQ780353|SH127904.07FU|refs,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium_dominicanum
EUSF01335,Chromelosporium_carneum|HM123251|SH194171.07FU|reps,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Chromelosporium,Chromelosporium_carneum
EUSF00627,Chromelosporium_carneum|HM123251|SH194171.07FU|reps,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Chromelosporium,Chromelosporium_carneum
EUSF01123,Chromelosporium_carneum|HM123251|SH194171.07FU|reps,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Chromelosporium,Chromelosporium_carneum
EUSF00576,Chromelosporium_carneum|HM123251|SH194171.07FU|reps,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Chromelosporium,Chromelosporium_carneum
EUSF01083,Chromelosporium_carneum|HM123251|SH194171.07FU|reps,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Chromelosporium,Chromelosporium_carneum
EUSF00574,Chromelosporium_carneum|HM123251|SH194171.07FU|reps,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Chromelosporium,Chromelosporium_carneum
EUSF00686,Chromelosporium_carneum|HM123251|SH194171.07FU|reps,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Chromelosporium,Chromelosporium_carneum
EUSF01471,Chromelosporium_carneum|HM123251|SH194171.07FU|reps,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Chromelosporium,Chromelosporium_carneum
EUSF00642,Chromelosporium_carneum|HM123251|SH194171.07FU|reps,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Chromelosporium,Chromelosporium_carneum
EUSF00584,Chromelosporium_carneum|HM123251|SH194171.07FU|reps,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Chromelosporium,Chromelosporium_carneum
EUSF01544,Chromelosporium_carneum|HM123251|SH194171.07FU|reps,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Chromelosporium,Chromelosporium_carneum
EUSF01319,Sarocladium_strictum|AY214439|SH210203.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_strictum
EUSF01286,Sarocladium_strictum|AY214439|SH210203.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_strictum
EUSF01266,Sarocladium_strictum|AY214439|SH210203.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_strictum
EUSF01294,Sarocladium_strictum|AY214439|SH210203.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_strictum
EUSF01324,Sarocladium_strictum|AY214439|SH210203.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_strictum
EUSF01318,Peziza_moseri|GQ153008|SH188464.07FU|reps,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza_moseri
EUSF01702,Peziza_moseri|GQ153008|SH188464.07FU|reps,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,Peziza,Peziza_moseri
EUSF01876,Marssonina_sp|KU508807|SH211232.07FU|reps,Fungi,Ascomycota,Leotiomycetes,Helotiales,Dermateaceae,Marssonina,Marssonina_sp
EUSF01877,Botrytis_caroliniana|KC171350|SH177344.07FU|refs,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis,Botrytis_caroliniana
EUSF01852,Botrytis_caroliniana|KC171350|SH177344.07FU|refs,Fungi,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae,Botrytis,Botrytis_caroliniana
EUSF00980,Ascomycota_sp|HG937166|SH211899.07FU|reps,Fungi,Ascomycota,unidentified,unidentified,unidentified,unidentified,Ascomycota_sp
EUSF01708,Sordariomycetes_sp|KP991990|SH522982.07FU|reps,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
EUSF01049,Sordariomycetes_sp|KP991990|SH522982.07FU|reps,Fungi,Ascomycota,Sordariomycetes,unidentified,unidentified,unidentified,Sordariomycetes_sp
EUSF00915,Cladosporium_fusiforme|DQ780388|SH127907.07FU|refs,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium_fusiforme
EUSF01696,Cladosporium_fusiforme|DQ780388|SH127907.07FU|refs,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Cladosporiaceae,Cladosporium,Cladosporium_fusiforme
EUSF01706,Xenosonderhenia_syzygii|JX069872|SH101731.07FU|refs_singleton,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,Xenosonderhenia,Xenosonderhenia_syzygii
EUSF00987,Nemania_aenea|AJ390433|SH217392.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nemania,Nemania_aenea
EUSF01593,Nemania_aenea|AJ390433|SH217392.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nemania,Nemania_aenea
EUSF01703,Nemania_aenea|AJ390433|SH217392.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nemania,Nemania_aenea
EUSF00708,Nemania_aenea|AJ390433|SH217392.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nemania,Nemania_aenea
EUSF01524,Nemania_aenea|AJ390433|SH217392.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nemania,Nemania_aenea
EUSF00992,Nemania_aenea|AJ390433|SH217392.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nemania,Nemania_aenea
EUSF01022,Nemania_aenea|AJ390433|SH217392.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nemania,Nemania_aenea
EUSF01525,Nemania_aenea|AJ390433|SH217392.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Xylariales,Xylariaceae,Nemania,Nemania_aenea
EUSF00967,Nigrospora_oryzae|DQ219433|SH177637.07FU|refs,Fungi,Ascomycota,Sordariomycetes,Trichosphaeriales,Trichosphaeriales_fam_Incertae_sedis,Nigrospora,Nigrospora_oryzae
